YearMonth,NO2 AQI,O3 AQI,SO2 AQI,CO AQI,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
2005-10-01,28.218470705064547,29.04121151936445,12.107745779543198,7.3144560357675115,15.926390628103277,0.019842004468718966,3.072907710774578,0.42823209334657397
2005-11-01,32.727077363896846,25.02865329512894,9.78080229226361,11.351719197707736,19.929057588825213,0.017682823782234958,2.769052837034384,0.6235387951289398
2005-12-01,32.798842257597684,18.519536903039075,11.175832127351665,12.567293777134587,21.466050604920405,0.012903031114327062,3.382960074167873,0.7015727785817656
2006-01-01,31.19964243146603,22.6626936829559,10.144815256257449,11.310488676996425,18.752594563766387,0.016356277115613826,2.8918183483313467,0.6225799287842669
2006-02-01,34.1801446416831,27.900723208415517,9.738987508218278,10.339250493096648,19.97220992504931,0.020334145956607496,2.806245820512821,0.5876909516765286
2006-03-01,27.41493542953397,33.94441325098259,7.547445255474453,7.0235822571589,14.330527852330151,0.028264075238629983,2.0631283001122966,0.4247928338012352
2006-04-01,26.865240863787374,38.05398671096346,10.279069767441861,5.872300664451827,12.786271579526577,0.030790545058139534,2.605553942898671,0.3728250559593023
2006-05-01,24.93690916563913,43.682901767365394,9.951500205507603,5.004728618421052,12.228846363953966,0.032900114262227706,2.6925511381011096,0.33030125575421293
2006-06-01,24.104887543252595,48.11159169550173,10.40008650519031,4.896842560553633,12.072305806444636,0.03275557417820069,2.5271528762975777,0.3222587319420415
2006-07-01,21.933347350714886,48.95857863751051,11.380151387720774,4.607443229604709,11.272462287216149,0.031826051513877206,2.691894119007569,0.30879341579058034
2006-08-01,22.435286401399214,44.79908176650634,10.94446873633581,4.59881941407958,11.382389239615216,0.030707939440314823,2.5464268679492785,0.2987469974857892
2006-09-01,24.906739130434783,33.87978260869565,9.621739130434783,5.390652173913043,13.066981191521739,0.02362388391304348,2.3643256195652174,0.32121295499999997
